formatted_date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,SOL1-USD,XRP-USD,DOT1-USD,DOGE-USD,LUNA1-USD,UNI3-USD,AVAX-USD,LINK-USD,LTC-USD,ALGO-USD
2020-11-26,17150.623046875,518.8011474609375,28.20491600036621,0.13828100264072418,1.9030369520187378,0.5330190062522888,4.804576873779297,0.0032500000670552254,0.3494260013103485,,3.5277099609375,12.575363159179688,70.86572265625,0.3018229901790619
2020-11-27,17108.40234375,517.4937133789062,28.475187301635742,0.1410280019044876,1.8579490184783936,0.5592679977416992,4.782790184020996,0.003275000024586916,0.3839460015296936,,3.5921521186828613,12.490259170532227,69.12387084960938,0.29997798800468445
2020-11-28,17717.4140625,538.2297973632812,29.143911361694336,0.16479100286960602,1.8889349699020386,0.6256219744682312,4.900475978851318,0.0034050000831484795,0.3849630057811737,,3.6245028972625732,13.078346252441406,72.69296264648438,0.31311100721359253
2020-11-29,18177.484375,575.758056640625,30.117603302001953,0.16663900017738342,1.915155053138733,0.6062459945678711,5.190351963043213,0.003447999944910407,0.3801119923591614,,3.7043120861053467,13.372918128967285,79.23506927490234,0.3175579905509949
2020-11-30,19625.8359375,614.842529296875,31.392786026000977,0.1713079959154129,1.9668910503387451,0.6643369793891907,5.376430034637451,0.0035510000307112932,0.3982410132884979,,3.6864240169525146,14.225639343261719,87.57463073730469,0.32857099175453186
2020-12-01,18802.998046875,587.3241577148438,30.10830307006836,0.15598300099372864,1.976307988166809,0.6129230260848999,5.09356689453125,0.003335000015795231,0.38902100920677185,,3.579318046569824,13.389534950256348,85.4357681274414,0.30906200408935547
2020-12-02,19201.091796875,598.3523559570312,30.297361373901367,0.1585569977760315,2.115401029586792,0.6298930048942566,5.4641571044921875,0.0033740000799298286,0.408161997795105,,3.7314178943634033,13.98736572265625,88.85651397705078,0.3417010009288788
2020-12-03,19445.3984375,616.708740234375,30.704429626464844,0.16421200335025787,2.1003708839416504,0.6314830183982849,5.410368919372559,0.0034280000254511833,0.5024719834327698,,3.8219220638275146,13.97472095489502,89.09896850585938,0.3407210111618042
2020-12-04,18699.765625,569.3541870117188,29.072208404541016,0.14824099838733673,1.8559529781341553,0.5572620034217834,5.032713890075684,0.00329799996688962,0.4509429931640625,,3.551129102706909,12.74124526977539,80.01707458496094,0.3269580006599426
2020-12-05,19154.23046875,596.595458984375,29.729488372802734,0.1596679985523224,1.9787739515304565,0.5844209790229797,5.188902854919434,0.0033970000222325325,0.5100119709968567,,3.615125894546509,13.1730375289917,83.11872863769531,0.34467801451683044
2020-12-06,19345.12109375,601.9089965820312,29.540803909301758,0.1588670015335083,1.8542490005493164,0.6198509931564331,5.135868072509766,0.003387999953702092,0.5016509890556335,,3.599608898162842,13.49239730834961,83.55533599853516,0.33714398741722107
2020-12-07,19191.630859375,591.8433837890625,29.378135681152344,0.1541299968957901,1.8311729431152344,0.6089339852333069,5.060319900512695,0.0033420000690966845,0.508309006690979,,3.392122983932495,13.080948829650879,83.62406158447266,0.3311539888381958
2020-12-08,18321.14453125,554.8277587890625,27.636306762695312,0.1409280002117157,1.6653519868850708,0.5588359832763672,4.733346939086914,0.0031789999920874834,0.4727019965648651,,3.1125550270080566,12.145713806152344,76.7486572265625,0.3009530007839203
2020-12-09,18553.916015625,573.4791259765625,28.129304885864258,0.1481650024652481,1.6623040437698364,0.5835899710655212,4.861896991729736,0.0031580000650137663,0.49212101101875305,,3.2619690895080566,12.633390426635742,77.41098022460938,0.30619001388549805
2020-12-10,18264.9921875,559.6785278320312,27.696189880371094,0.14199399948120117,1.5741510391235352,0.572953999042511,4.797595977783203,0.0031049998942762613,0.4755440056324005,,3.1526899337768555,11.922199249267578,74.82955932617188,0.29434800148010254
2020-12-11,18058.904296875,545.79736328125,27.361003875732422,0.13944900035858154,1.4445849657058716,0.5464829802513123,4.621051788330078,0.0030789999291300774,0.46411600708961487,,3.2358059883117676,11.66010570526123,72.08733367919922,0.28988999128341675
2020-12-12,18803.65625,568.5673217773438,28.164451599121094,0.14445999264717102,1.4909119606018066,0.506401002407074,4.740454196929932,0.003163000103086233,0.48255598545074463,,3.334230899810791,12.20915699005127,76.70689392089844,0.3098439872264862
2020-12-13,19142.3828125,589.6632080078125,29.10169219970703,0.15396399796009064,1.5654560327529907,0.51146399974823,4.891211986541748,0.0032560001127421856,0.47971099615097046,,3.331057071685791,12.933703422546387,82.00064086914062,0.3091430068016052
2020-12-14,19246.64453125,586.0111694335938,30.029577255249023,0.15799200534820557,1.5916459560394287,0.49771198630332947,4.8980817794799805,0.0032309999223798513,0.4719829857349396,,3.1403470039367676,12.827552795410156,82.3631591796875,0.3127549886703491
2020-12-15,19417.076171875,589.3555908203125,29.547283172607422,0.15430499613285065,1.7606710195541382,0.46970999240875244,5.249607086181641,0.0032059999648481607,0.4782240092754364,,3.29994797706604,12.70547103881836,81.40067291259766,0.3254759907722473
2020-12-16,21310.59765625,636.1818237304688,30.49019432067871,0.1675889939069748,1.7835979461669922,0.5686280131340027,5.35931396484375,0.003415999934077263,0.5037909746170044,,3.3441619873046875,13.45108699798584,92.78968811035156,0.33995500206947327
2020-12-17,22805.162109375,642.8689575195312,30.184133529663086,0.16348299384117126,1.6786340475082397,0.5766770243644714,5.343967914581299,0.0037299999967217445,0.4833369851112366,,3.2092549800872803,13.467132568359375,100.9595718383789,0.3321259915828705
2020-12-18,23137.9609375,654.8119506835938,30.9383602142334,0.16498799622058868,1.698799967765808,0.5842800140380859,5.367640972137451,0.0038580000400543213,0.5320159792900085,,3.4047980308532715,13.51119327545166,109.38450622558594,0.353863000869751
2020-12-19,23869.83203125,659.2979125976562,33.296356201171875,0.1647139936685562,1.6686509847640991,0.5791630148887634,5.338944911956787,0.003926999866962433,0.5376240015029907,,3.4696130752563477,13.492186546325684,120.55890655517578,0.3566269874572754
2020-12-20,23477.294921875,638.2908325195312,34.16029739379883,0.1619880050420761,1.5635759830474854,0.5560579895973206,5.188476085662842,0.004625000059604645,0.4889020025730133,,3.311469078063965,13.070074081420898,114.6659927368164,0.3390049934387207
2020-12-21,22803.08203125,609.81787109375,32.269527435302734,0.15265600383281708,1.5419150590896606,0.5169439911842346,4.890545845031738,0.004786999896168709,0.46917200088500977,,3.09761905670166,12.341995239257812,105.0053939819336,0.327331006526947
2020-12-22,23783.029296875,634.8541870117188,33.482948303222656,0.15617899596691132,1.4902859926223755,0.4484480023384094,5.154829978942871,0.0045079998672008514,0.5094940066337585,,3.082421064376831,12.793932914733887,113.68036651611328,0.336887001991272
2020-12-23,23241.345703125,583.714599609375,31.097898483276367,0.13639399409294128,1.2056920528411865,0.25860199332237244,4.710612773895264,0.003768000053241849,0.4609450101852417,,2.916322946548462,10.83131217956543,101.81706237792969,0.28888601064682007
2020-12-24,23735.94921875,611.607177734375,32.50059127807617,0.15288299322128296,1.3624080419540405,0.33781901001930237,5.128820896148682,0.004569999873638153,0.519228994846344,,3.0987229347229004,11.575453758239746,111.56539916992188,0.3139060139656067
2020-12-25,24664.791015625,626.4107055664062,33.164974212646484,0.15756399929523468,1.445402979850769,0.3180910050868988,5.214210033416748,0.0045819999650120735,0.5381900072097778,,2.954710006713867,11.546685218811035,126.98359680175781,0.3097440004348755
2020-12-26,26437.037109375,635.8358154296875,33.47713851928711,0.15782399475574493,1.3242379426956177,0.29471299052238464,5.182180881500244,0.004494000226259232,0.5404180288314819,,2.9182701110839844,10.964874267578125,129.45919799804688,0.30932000279426575
2020-12-27,26272.294921875,682.642333984375,33.51184844970703,0.15442200005054474,1.3030420541763306,0.28303900361061096,5.136190891265869,0.004548000171780586,0.5518440008163452,,2.906161069869995,12.129708290100098,127.5169677734375,0.3191229999065399
2020-12-28,27084.80859375,730.3973388671875,35.84455871582031,0.17673499882221222,1.515684962272644,0.2479580044746399,6.588821887969971,0.004592000041157007,0.6200159788131714,,2.947434902191162,12.62838077545166,130.0503387451172,0.35623899102211
2020-12-29,27362.4375,731.5201416015625,38.95283126831055,0.19216400384902954,1.6743450164794922,0.22096200287342072,7.519257068634033,0.004486000165343285,0.647970974445343,,2.924665927886963,11.771124839782715,129.04080200195312,0.3459179997444153
2020-12-30,28840.953125,751.6189575195312,38.13629913330078,0.18403999507427216,1.5354570150375366,0.21182799339294434,7.254300117492676,0.004635999910533428,0.6690729856491089,,2.9224090576171875,11.253575325012207,129.46607971191406,0.3355430066585541
2020-12-31,29001.720703125,737.8034057617188,37.376033782958984,0.18139700591564178,1.5108979940414429,0.2198459953069687,9.292508125305176,0.004681999795138836,0.6525200009346008,,3.1356089115142822,11.270538330078125,124.69032287597656,0.33403998613357544
2021-01-01,29374.15234375,730.3675537109375,37.90501022338867,0.17534999549388885,1.8420840501785278,0.23744399845600128,8.306818962097168,0.005685000214725733,0.6494429707527161,,3.664823055267334,11.872554779052734,126.2303466796875,0.3981289863586426
2021-01-02,32127.267578125,774.5349731445312,38.24159240722656,0.17742300033569336,1.7992750406265259,0.2216549962759018,9.208836555480957,0.010614999569952488,0.6314259767532349,,3.4949400424957275,12.220136642456055,136.94488525390625,0.4080910086631775
2021-01-03,32782.0234375,975.5076904296875,41.14897918701172,0.20499500632286072,2.1617519855499268,0.2258480042219162,10.033283233642578,0.009770999662578106,0.6618949770927429,,3.4729440212249756,13.650172233581543,160.19058227539062,0.4227670133113861
2021-01-04,31971.9140625,1040.2330322265625,40.926353454589844,0.2247619926929474,2.4850969314575195,0.23667700588703156,9.469611167907715,0.009766999632120132,0.6702439785003662,,3.590243101119995,13.571063041687012,154.8073272705078,0.4386659860610962
2021-01-05,33992.4296875,1100.006103515625,41.73460006713867,0.25831401348114014,2.157217025756836,0.22675000131130219,9.701656341552734,0.009920000098645687,0.7166739702224731,,4.237411975860596,14.539868354797363,158.5947723388672,0.4794290065765381
2021-01-06,36824.36328125,1207.1121826171875,42.16595458984375,0.3318980038166046,1.929216980934143,0.2508949935436249,10.096068382263184,0.010464999824762344,0.7161769866943359,,4.620357036590576,17.155256271362305,169.0169219970703,0.5113149881362915
2021-01-07,39371.04296875,1225.6781005859375,43.44948959350586,0.2999800145626068,2.3727450370788574,0.32600200176239014,9.644584655761719,0.00974200014024973,0.8590080142021179,,4.4766130447387695,16.031967163085938,169.61595153808594,0.4628230035305023
2021-01-08,40797.609375,1224.1971435546875,42.39531707763672,0.3055970072746277,3.2198870182037354,0.32322999835014343,9.307134628295898,0.009846000000834465,0.8525720238685608,,5.797110080718994,15.288084983825684,173.27987670898438,0.45476898550987244
2021-01-09,40254.546875,1281.0772705078125,43.93285369873047,0.33297300338745117,3.3853819370269775,0.32691600918769836,9.777765274047852,0.010193999856710434,0.8190150260925293,,7.218531131744385,17.607513427734375,177.4839324951172,0.48624199628829956
2021-01-10,38356.44140625,1262.2467041015625,42.4484748840332,0.3048950135707855,3.466110944747925,0.31833600997924805,9.305047988891602,0.009859999641776085,0.8470690250396729,,6.586495876312256,16.2474308013916,171.11483764648438,0.4620310068130493
2021-01-11,35566.65625,1090.1453857421875,38.371360778808594,0.2754659950733185,3.1080899238586426,0.28890499472618103,8.276439666748047,0.008834999985992908,0.7403960227966309,,6.494089126586914,14.556933403015137,139.25222778320312,0.41698700189590454
2021-01-12,33922.9609375,1043.4345703125,38.111610412597656,0.2870030105113983,3.6133980751037598,0.2921229898929596,8.264147758483887,0.008062999695539474,0.7490249872207642,,7.782700061798096,13.915848731994629,132.6359100341797,0.3976899981498718
