Date,Close
2015-03-02,275.6700134277344
2015-03-03,281.7019958496094
2015-03-04,273.0920104980469
2015-03-05,276.1780090332031
2015-03-06,272.7229919433594
2015-03-07,276.260986328125
2015-03-08,274.35400390625
2015-03-09,289.60699462890625
2015-03-10,291.760009765625
2015-03-11,296.3789978027344
2015-03-12,294.35400390625
2015-03-13,285.3370056152344
2015-03-14,281.885009765625
2015-03-15,286.39300537109375
2015-03-16,290.5929870605469
2015-03-17,285.5050048828125
2015-03-18,256.29901123046875
2015-03-19,260.9280090332031
2015-03-20,261.7489929199219
2015-03-21,260.0249938964844
2015-03-22,267.9599914550781
2015-03-23,266.739990234375
2015-03-24,245.59500122070312
2015-03-25,246.19700622558594
2015-03-26,248.53199768066406
2015-03-27,247.0290069580078
2015-03-28,252.79800415039062
2015-03-29,247.5260009765625
2015-03-29,242.71299743652344
2015-03-30,244.2239990234375
2015-03-31,247.27200317382812
2015-04-01,253.0050048828125
2015-04-02,254.32200622558594
2015-04-03,253.69700622558594
2015-04-04,260.5979919433594
2015-04-05,255.49200439453125
2015-04-06,253.17999267578125
2015-04-07,245.02200317382812
2015-04-08,243.67599487304688
2015-04-09,236.07200622558594
2015-04-10,236.552001953125
2015-04-11,236.1529998779297
2015-04-12,224.58700561523438
2015-04-13,219.15899658203125
2015-04-14,223.83299255371094
2015-04-15,228.572998046875
2015-04-16,222.8820037841797
2015-04-17,223.3560028076172
2015-04-18,222.60000610351562
2015-04-19,224.62600708007812
2015-04-20,235.2689971923828
2015-04-21,234.17599487304688
2015-04-22,236.46200561523438
2015-04-23,231.26800537109375
2015-04-24,226.38999938964844
2015-04-25,219.42999267578125
2015-04-26,229.28599548339844
2015-04-27,225.85499572753906
2015-04-28,225.80799865722656
2015-04-29,236.14500427246094
2015-04-30,232.07899475097656
2015-05-01,234.92999267578125
2015-05-02,240.35800170898438
2015-05-03,239.01800537109375
2015-05-04,236.12100219726562
2015-05-05,229.78199768066406
2015-05-06,237.33399963378906
2015-05-07,243.86300659179688
2015-05-08,241.83200073242188
2015-05-09,240.29600524902344
2015-05-10,242.1580047607422
2015-05-11,241.11199951171875
2015-05-12,236.3769989013672
2015-05-13,236.9290008544922
2015-05-14,237.60499572753906
2015-05-15,236.1529998779297
2015-05-16,236.802001953125
2015-05-17,233.1280059814453
2015-05-18,231.94700622558594
2015-05-19,234.01800537109375
2015-05-20,235.343994140625
2015-05-21,240.34800720214844
2015-05-22,238.8719940185547
2015-05-23,240.9530029296875
2015-05-24,237.11000061035156
2015-05-25,237.11599731445312
2015-05-26,237.2830047607422
2015-05-27,237.4080047607422
2015-05-28,237.0959930419922
2015-05-29,233.34500122070312
2015-05-30,230.19000244140625
2015-05-31,222.92599487304688
2015-06-01,225.80299377441406
2015-06-02,225.87399291992188
2015-06-03,224.32400512695312
2015-06-04,224.95199584960938
2015-06-05,225.61900329589844
2015-06-06,222.88099670410156
2015-06-07,228.48899841308594
2015-06-08,229.04800415039062
2015-06-09,228.80299377441406
2015-06-10,229.7050018310547
2015-06-11,229.98199462890625
2015-06-12,232.40199279785156
2015-06-13,233.54299926757812
2015-06-14,236.822998046875
2015-06-15,250.89500427246094
2015-06-16,249.28399658203125
2015-06-17,249.0070037841797
2015-06-18,244.6060028076172
2015-06-19,245.21200561523438
2015-06-20,243.94400024414062
2015-06-21,246.99000549316406
2015-06-22,244.29600524902344
2015-06-23,240.51499938964844
2015-06-24,242.7989959716797
2015-06-25,243.593994140625
2015-06-26,250.99000549316406
2015-06-27,249.01100158691406
2015-06-28,257.0639953613281
2015-06-29,263.0719909667969
2015-06-30,258.6210021972656
2015-07-01,255.41200256347656
2015-07-02,256.33599853515625
2015-07-03,260.885986328125
2015-07-04,271.9129943847656
2015-07-05,269.0299987792969
2015-07-06,266.2070007324219
2015-07-07,270.7850036621094
2015-07-08,269.2279968261719
2015-07-09,284.8940124511719
2015-07-10,293.114990234375
2015-07-11,310.86700439453125
2015-07-12,292.0539855957031
2015-07-13,287.4639892578125
2015-07-14,285.8290100097656
2015-07-15,278.0889892578125
2015-07-16,279.47198486328125
2015-07-17,274.9010009765625
2015-07-18,273.614013671875
2015-07-19,278.9809875488281
2015-07-20,275.8330078125
2015-07-21,277.22198486328125
2015-07-22,276.04901123046875
2015-07-23,288.27801513671875
2015-07-24,288.6969909667969
2015-07-25,292.6860046386719
2015-07-26,293.6239929199219
2015-07-27,294.427001953125
2015-07-28,289.5899963378906
2015-07-29,287.72198486328125
2015-07-30,284.6499938964844
2015-07-31,281.60101318359375
2015-08-01,282.614013671875
2015-08-02,281.22698974609375
2015-08-03,285.2179870605469
2015-08-04,281.8819885253906
2015-08-05,278.5769958496094
2015-08-06,279.5849914550781
2015-08-07,260.99700927734375
2015-08-08,265.0830078125
2015-08-09,264.4700012207031
2015-08-10,270.385986328125
2015-08-11,266.3760070800781
2015-08-12,264.0799865722656
2015-08-13,265.67999267578125
2015-08-14,261.5509948730469
2015-08-15,258.5069885253906
2015-08-16,257.97601318359375
2015-08-17,211.07899475097656
2015-08-18,226.6840057373047
2015-08-19,235.35000610351562
2015-08-20,232.56900024414062
2015-08-21,230.38999938964844
2015-08-22,228.16900634765625
2015-08-23,210.4949951171875
2015-08-24,221.60899353027344
2015-08-25,225.83099365234375
2015-08-26,224.7689971923828
2015-08-27,231.39599609375
2015-08-28,229.77999877929688
2015-08-29,228.76100158691406
2015-08-30,230.05599975585938
2015-08-31,228.12100219726562
2015-09-01,229.28399658203125
2015-09-02,227.18299865722656
2015-09-03,230.29800415039062
2015-09-04,235.0189971923828
2015-09-05,239.83999633789062
2015-09-06,239.8470001220703
2015-09-07,243.60699462890625
2015-09-08,238.16799926757812
2015-09-09,238.4770050048828
2015-09-10,240.10699462890625
2015-09-11,235.22900390625
2015-09-12,230.51199340820312
2015-09-13,230.6439971923828
2015-09-14,230.3040008544922
2015-09-15,229.09100341796875
2015-09-16,229.80999755859375
2015-09-17,232.97500610351562
2015-09-18,231.4929962158203
2015-09-19,231.21200561523438
2015-09-20,227.0850067138672
2015-09-21,230.6179962158203
2015-09-22,230.2830047607422
2015-09-23,234.5290069580078
2015-09-24,235.1439971923828
2015-09-25,234.33999633789062
2015-09-26,232.7570037841797
2015-09-27,239.14199829101562
2015-09-28,236.68699645996094
2015-09-29,236.05999755859375
2015-09-30,237.5489959716797
2015-10-01,237.29299926757812
2015-10-02,238.72999572753906
2015-10-03,238.25900268554688
2015-10-04,240.38299560546875
2015-10-05,246.06300354003906
2015-10-06,242.968994140625
2015-10-07,242.3040008544922
2015-10-08,243.93099975585938
2015-10-09,244.9409942626953
2015-10-10,247.0500030517578
2015-10-11,245.30799865722656
2015-10-12,249.50799560546875
2015-10-13,251.98899841308594
2015-10-14,254.32000732421875
2015-10-15,262.8689880371094
2015-10-16,270.6400146484375
2015-10-17,261.64300537109375
2015-10-18,263.43701171875
2015-10-19,269.4630126953125
2015-10-20,266.2720031738281
2015-10-21,274.02301025390625
2015-10-22,276.4960021972656
2015-10-23,281.65399169921875
2015-10-24,283.67999267578125
2015-10-26,285.29998779296875
2015-10-27,293.7879943847656
2015-10-28,304.6180114746094
2015-10-29,313.8550109863281
2015-10-30,328.0150146484375
2015-10-31,314.1659851074219
2015-11-01,325.4309997558594
2015-11-02,361.1889953613281
2015-11-03,403.4169921875
2015-11-04,411.56298828125
2015-11-05,386.35400390625
2015-11-06,374.4700012207031
2015-11-07,386.48199462890625
2015-11-08,373.3680114746094
2015-11-09,380.2569885253906
2015-11-10,336.8190002441406
2015-11-11,311.0840148925781
2015-11-12,338.1520080566406
2015-11-13,336.75299072265625
2015-11-14,332.906005859375
2015-11-15,320.1659851074219
2015-11-16,330.7510070800781
2015-11-17,335.093994140625
2015-11-18,334.5899963378906
2015-11-19,326.14898681640625
2015-11-20,322.0220031738281
2015-11-21,326.927001953125
2015-11-22,324.5360107421875
2015-11-23,323.0459899902344
2015-11-24,320.0459899902344
2015-11-25,328.20599365234375
2015-11-26,352.6839904785156
2015-11-27,358.0419921875
2015-11-28,357.3810119628906
2015-11-29,371.29400634765625
2015-11-30,377.3210144042969
2015-12-01,362.4880065917969
2015-12-02,359.18701171875
2015-12-03,361.0459899902344
2015-12-04,363.1830139160156
2015-12-05,388.9490051269531
2015-12-06,388.7829895019531
2015-12-07,395.5360107421875
2015-12-08,415.56298828125
2015-12-09,417.56298828125
2015-12-10,415.47900390625
2015-12-11,451.93798828125
2015-12-12,434.99700927734375
2015-12-13,433.7550048828125
2015-12-14,444.1820068359375
2015-12-15,465.3210144042969
2015-12-16,454.9339904785156
2015-12-17,456.0780029296875
2015-12-18,463.6159973144531
2015-12-19,462.3219909667969
2015-12-20,442.68499755859375
2015-12-21,438.6390075683594
2015-12-22,436.5719909667969
2015-12-23,442.4010009765625
2015-12-24,454.9849853515625
2015-12-25,455.65301513671875
2015-12-26,417.27398681640625
2015-12-27,422.822998046875
2015-12-28,422.27899169921875
2015-12-29,432.9830017089844
2015-12-30,426.6199951171875
2015-12-31,430.5669860839844
2016-01-01,434.3340148925781
2016-01-02,433.43798828125
2016-01-03,430.010986328125
2016-01-04,433.09100341796875
2016-01-05,431.9599914550781
2016-01-06,429.1050109863281
2016-01-07,458.0480041503906
2016-01-08,453.2300109863281
2016-01-09,447.6109924316406
2016-01-10,447.9909973144531
2016-01-11,448.4280090332031
2016-01-12,435.69000244140625
2016-01-13,432.3710021972656
2016-01-14,430.3059997558594
2016-01-15,364.33099365234375
2016-01-16,387.5360107421875
2016-01-17,382.29901123046875
2016-01-18,387.1679992675781
2016-01-19,380.14898681640625
2016-01-20,420.2300109863281
2016-01-21,410.2619934082031
2016-01-22,382.49200439453125
2016-01-23,387.4909973144531
2016-01-24,402.97100830078125
2016-01-25,391.72601318359375
2016-01-26,392.15301513671875
2016-01-27,394.97198486328125
2016-01-28,380.28900146484375
2016-01-29,379.4739990234375
2016-01-30,378.2550048828125
2016-01-31,368.7669982910156
2016-02-01,373.0559997558594
2016-02-02,374.447998046875
2016-02-03,369.9490051269531
2016-02-04,389.593994140625
2016-02-05,386.54901123046875
2016-02-06,376.5220031738281
2016-02-07,376.6199951171875
2016-02-08,373.4469909667969
2016-02-09,376.02899169921875
2016-02-10,381.64898681640625
2016-02-11,379.65399169921875
2016-02-12,384.26300048828125
2016-02-13,391.8599853515625
2016-02-14,407.2300109863281
2016-02-15,400.18499755859375
2016-02-16,407.4880065917969
2016-02-17,416.3219909667969
2016-02-18,422.37298583984375
2016-02-19,420.7850036621094
2016-02-20,437.16400146484375
2016-02-21,438.7980041503906
2016-02-22,437.74798583984375
2016-02-23,420.7359924316406
2016-02-24,424.9549865722656
2016-02-25,424.54400634765625
2016-02-26,432.1520080566406
2016-02-27,432.5190124511719
2016-02-28,433.5039978027344
2016-02-29,437.6969909667969
2016-03-01,435.12298583984375
2016-03-02,423.989013671875
2016-03-03,421.6510009765625
2016-03-04,410.9389953613281
2016-03-05,400.57000732421875
2016-03-06,407.7070007324219
2016-03-07,414.3210144042969
2016-03-08,413.97198486328125
2016-03-09,414.8599853515625
2016-03-10,417.1310119628906
2016-03-11,421.69000244140625
2016-03-12,411.6239929199219
2016-03-13,414.06500244140625
2016-03-14,416.43798828125
2016-03-15,416.8299865722656
2016-03-16,417.010986328125
2016-03-17,420.6210021972656
2016-03-18,409.5480041503906
2016-03-19,410.4440002441406
2016-03-20,413.7550048828125
2016-03-21,413.3070068359375
2016-03-22,418.0889892578125
2016-03-23,418.0409851074219
2016-03-24,416.3940124511719
2016-03-25,417.177001953125
2016-03-26,417.94500732421875
2016-03-27,426.7650146484375
2016-03-27,424.2309875488281
2016-03-28,416.5159912109375
2016-03-29,414.8160095214844
2016-03-30,416.72900390625
2016-03-31,417.9599914550781
2016-04-01,420.87298583984375
2016-04-02,420.90399169921875
2016-04-03,421.4440002441406
2016-04-04,424.0299987792969
2016-04-05,423.4129943847656
2016-04-06,422.7449951171875
2016-04-07,420.3489990234375
2016-04-08,419.4110107421875
2016-04-09,421.5639953613281
2016-04-10,422.4830017089844
2016-04-11,425.19000244140625
2016-04-12,423.7340087890625
2016-04-13,424.2820129394531
2016-04-14,429.7130126953125
2016-04-15,430.5719909667969
2016-04-16,427.39898681640625
2016-04-17,428.59100341796875
2016-04-18,435.5090026855469
2016-04-19,441.3890075683594
2016-04-20,449.42498779296875
2016-04-21,445.73699951171875
2016-04-22,450.2820129394531
2016-04-23,458.55499267578125
2016-04-24,461.4259948730469
2016-04-25,466.0889892578125
2016-04-26,444.68701171875
2016-04-27,449.010986328125
2016-04-28,455.09698486328125
2016-04-29,448.3179931640625
2016-04-30,451.875
2016-05-01,444.66900634765625
2016-05-02,450.3039855957031
2016-05-03,446.72198486328125
2016-05-04,447.97601318359375
2016-05-05,459.6029968261719
2016-05-06,458.5360107421875
2016-05-07,458.5480041503906
2016-05-08,460.4830017089844
2016-05-09,450.8949890136719
2016-05-10,452.7279968261719
2016-05-11,454.7659912109375
2016-05-12,455.6700134277344
2016-05-13,455.6709899902344
2016-05-14,457.5679931640625
2016-05-15,454.1629943847656
2016-05-16,453.7829895019531
2016-05-17,454.6189880371094
2016-05-18,438.7149963378906
2016-05-19,442.6759948730469
2016-05-20,443.18798828125
2016-05-21,439.322998046875
2016-05-22,444.1549987792969
2016-05-23,445.9809875488281
2016-05-24,449.5989990234375
2016-05-25,453.3840026855469
2016-05-26,473.4639892578125
2016-05-27,530.0399780273438
2016-05-28,526.2329711914062
2016-05-29,533.864013671875
2016-05-30,531.385986328125
2016-05-31,536.9199829101562
2016-06-01,537.9719848632812
2016-06-02,569.1939697265625
2016-06-03,572.7269897460938
2016-06-04,574.9769897460938
2016-06-05,585.5369873046875
2016-06-06,576.5969848632812
2016-06-07,581.64501953125
2016-06-08,574.6300048828125
2016-06-09,577.469970703125
2016-06-10,606.7269897460938
2016-06-11,672.7839965820312
2016-06-12,704.3759765625
2016-06-13,685.5590209960938
2016-06-14,694.468994140625
2016-06-15,766.3079833984375
2016-06-16,748.9089965820312
2016-06-17,756.2269897460938
2016-06-18,763.781005859375
2016-06-19,737.2260131835938
2016-06-20,666.6519775390625
2016-06-21,596.1160278320312
2016-06-22,623.9769897460938
2016-06-23,665.2990112304688
2016-06-24,665.1229858398438
2016-06-25,629.3670043945312
2016-06-26,655.2750244140625
2016-06-27,647.0009765625
2016-06-28,639.8900146484375
2016-06-29,673.3369750976562
2016-06-30,676.2960205078125
2016-07-01,703.7020263671875
2016-07-02,658.6640014648438
2016-07-03,683.6619873046875
2016-07-04,670.6270141601562
2016-07-05,677.3309936523438
2016-07-06,640.56201171875
2016-07-07,666.5230102539062
2016-07-08,650.9600219726562
2016-07-09,649.3599853515625
2016-07-10,647.6589965820312
2016-07-11,664.551025390625
2016-07-12,654.468017578125
2016-07-13,658.0780029296875
2016-07-14,663.2550048828125
2016-07-15,660.7670288085938
2016-07-16,679.458984375
2016-07-17,673.1060180664062
2016-07-18,672.864013671875
2016-07-19,665.6849975585938
2016-07-20,665.0120239257812
2016-07-21,650.6190185546875
2016-07-22,655.5560302734375
2016-07-23,661.2849731445312
2016-07-24,654.0969848632812
2016-07-25,651.7839965820312
2016-07-26,654.3519897460938
2016-07-27,655.0349731445312
2016-07-28,656.9920043945312
2016-07-29,655.0469970703125
2016-07-30,624.6810302734375
2016-07-31,606.27197265625
2016-08-01,547.4650268554688
2016-08-02,566.35498046875
2016-08-03,578.2890014648438
2016-08-04,575.0430297851562
2016-08-05,587.7780151367188
2016-08-06,592.6900024414062
2016-08-07,591.0540161132812
2016-08-08,587.801025390625
2016-08-09,592.10302734375
2016-08-10,589.1199951171875
2016-08-11,587.5590209960938
2016-08-12,585.5880126953125
2016-08-13,570.4730224609375
2016-08-14,567.239990234375
2016-08-15,577.4390258789062
2016-08-16,573.2160034179688
2016-08-17,574.3179931640625
2016-08-18,575.6300048828125
2016-08-19,581.697021484375
2016-08-20,581.3079833984375
2016-08-21,586.7529907226562
2016-08-22,583.4149780273438
2016-08-23,580.1820068359375
2016-08-24,577.760986328125
2016-08-25,579.6510009765625
2016-08-26,569.947021484375
2016-08-27,573.9119873046875
2016-08-28,574.1069946289062
2016-08-29,577.5029907226562
2016-08-30,575.4719848632812
2016-08-31,572.302978515625
2016-09-01,575.5369873046875
2016-09-02,598.2119750976562
2016-09-03,608.6339721679688
2016-09-04,606.5900268554688
2016-09-05,610.4359741210938
2016-09-06,614.5440063476562
2016-09-07,626.3159790039062
2016-09-08,622.8610229492188
2016-09-09,623.5089721679688
2016-09-10,606.718994140625
2016-09-11,608.2429809570312
2016-09-12,609.2410278320312
2016-09-13,610.6840209960938
2016-09-14,607.155029296875
2016-09-15,606.9730224609375
2016-09-16,605.9840087890625
2016-09-17,609.8740234375
2016-09-18,609.2269897460938
2016-09-19,608.31201171875
2016-09-20,597.1489868164062
2016-09-21,596.2979736328125
2016-09-22,602.8419799804688
2016-09-23,602.625
2016-09-24,600.8259887695312
2016-09-25,608.0430297851562
2016-09-26,606.166015625
2016-09-27,604.72802734375
2016-09-28,605.6929931640625
2016-09-29,609.7349853515625
2016-09-30,613.9829711914062
2016-10-01,610.8920288085938
2016-10-02,612.1329956054688
2016-10-03,610.2039794921875
2016-10-04,612.510986328125
2016-10-05,613.02099609375
2016-10-06,617.1209716796875
2016-10-07,619.1079711914062
2016-10-08,616.7520141601562
2016-10-09,618.9940185546875
2016-10-10,641.072021484375
2016-10-11,636.1920166015625
2016-10-12,636.7860107421875
2016-10-13,640.3779907226562
2016-10-14,638.64599609375
2016-10-15,641.6309814453125
2016-10-16,639.1929931640625
2016-10-17,637.9600219726562
2016-10-18,630.52001953125
2016-10-19,630.8569946289062
2016-10-20,632.8280029296875
2016-10-21,657.2940063476562
2016-10-22,657.0709838867188
2016-10-23,653.760986328125
2016-10-24,657.5880126953125
2016-10-25,678.3040161132812
2016-10-26,688.31298828125
2016-10-27,689.6510009765625
2016-10-28,714.47900390625
2016-10-29,701.864013671875
2016-10-31,700.9719848632812
2016-11-01,729.7930297851562
2016-11-02,740.8289794921875
2016-11-03,688.7000122070312
2016-11-04,703.2349853515625
2016-11-05,703.4180297851562
2016-11-06,711.52197265625
2016-11-07,703.1309814453125
2016-11-08,709.8480224609375
2016-11-09,723.2730102539062
2016-11-10,715.5339965820312
2016-11-11,716.4110107421875
2016-11-12,705.0540161132812
2016-11-13,702.031005859375
2016-11-14,705.02099609375
2016-11-15,711.6190185546875
2016-11-16,744.197998046875
2016-11-17,740.9769897460938
2016-11-18,751.5850219726562
2016-11-19,751.6160278320312
2016-11-20,731.0260009765625
2016-11-21,739.2479858398438
2016-11-22,751.3469848632812
2016-11-23,744.593994140625
2016-11-24,740.2890014648438
2016-11-25,741.6489868164062
2016-11-26,735.3820190429688
2016-11-27,732.0349731445312
2016-11-28,735.81298828125
2016-11-29,735.60400390625
2016-11-30,745.6909790039062
2016-12-01,756.7739868164062
2016-12-02,777.9439697265625
2016-12-03,771.155029296875
2016-12-04,773.8720092773438
2016-12-05,758.7000122070312
2016-12-06,764.2239990234375
2016-12-07,768.1320190429688
2016-12-08,770.8099975585938
2016-12-09,772.7940063476562
2016-12-10,774.6500244140625
2016-12-11,769.7310180664062
2016-12-12,780.0869750976562
2016-12-13,780.5560302734375
2016-12-14,781.4810180664062
2016-12-15,778.0880126953125
2016-12-16,784.906982421875
2016-12-17,790.8289794921875
2016-12-18,790.530029296875
2016-12-19,792.7139892578125
2016-12-20,800.8759765625
2016-12-21,834.281005859375
2016-12-22,864.5399780273438
2016-12-23,921.9840087890625
2016-12-24,898.822021484375
2016-12-25,896.1829833984375
2016-12-26,907.6099853515625
2016-12-27,933.197998046875
2016-12-28,975.9210205078125
2016-12-29,973.4970092773438
2016-12-30,961.2379760742188
2016-12-31,963.7429809570312
2017-01-01,998.3250122070312
2017-01-02,1021.75
2017-01-03,1043.8399658203125
2017-01-04,1154.72998046875
2017-01-05,1013.3800048828125
2017-01-06,902.2009887695312
2017-01-07,908.5850219726562
2017-01-08,911.198974609375
2017-01-09,902.8280029296875
2017-01-10,907.6790161132812
2017-01-11,777.7570190429688
2017-01-12,804.833984375
2017-01-13,823.9840087890625
2017-01-14,818.4119873046875
2017-01-15,821.7979736328125
2017-01-16,831.5339965820312
2017-01-17,907.93798828125
2017-01-18,886.6179809570312
2017-01-19,899.072998046875
2017-01-20,895.0260009765625
2017-01-21,921.7890014648438
2017-01-22,924.6729736328125
2017-01-23,921.0120239257812
2017-01-24,892.68701171875
2017-01-25,901.5419921875
2017-01-26,917.5859985351562
2017-01-27,919.75
2017-01-28,921.5900268554688
2017-01-29,919.4959716796875
2017-01-30,920.3820190429688
2017-01-31,970.4030151367188
2017-02-01,989.0230102539062
2017-02-02,1011.7999877929688
2017-02-03,1029.9100341796875
2017-02-04,1042.9000244140625
2017-02-05,1027.3399658203125
2017-02-06,1038.1500244140625
2017-02-07,1061.3499755859375
2017-02-08,1063.0699462890625
2017-02-09,994.3829956054688
2017-02-10,988.6740112304688
2017-02-11,1004.4500122070312
2017-02-12,999.1810302734375
2017-02-13,990.6420288085938
2017-02-14,1004.5499877929688
2017-02-15,1007.47998046875
2017-02-16,1027.43994140625
2017-02-17,1046.2099609375
2017-02-18,1054.4200439453125
2017-02-19,1047.8699951171875
2017-02-20,1079.97998046875
2017-02-21,1115.300048828125
2017-02-22,1117.43994140625
2017-02-23,1166.719970703125
2017-02-24,1173.6800537109375
2017-02-25,1143.8399658203125
2017-02-26,1165.199951171875
2017-02-27,1179.969970703125
2017-02-28,1179.969970703125
2017-03-01,1222.5
2017-03-02,1251.010009765625
2017-03-03,1274.989990234375
2017-03-04,1255.1500244140625
2017-03-05,1267.1199951171875
2017-03-06,1272.8299560546875
2017-03-07,1223.5400390625
2017-03-08,1150.0
2017-03-09,1188.489990234375
2017-03-10,1116.719970703125
2017-03-11,1175.8299560546875
2017-03-12,1221.3800048828125
2017-03-13,1231.9200439453125
2017-03-14,1240.0
2017-03-15,1249.6099853515625
2017-03-16,1187.81005859375
2017-03-17,1100.22998046875
2017-03-18,973.8179931640625
2017-03-19,1036.739990234375
2017-03-20,1054.22998046875
2017-03-21,1120.5400390625
2017-03-22,1049.1400146484375
2017-03-23,1038.5899658203125
2017-03-24,937.52001953125
2017-03-25,972.7789916992188
2017-03-26,966.7249755859375
2017-03-26,1045.77001953125
2017-03-27,1047.1500244140625
2017-03-28,1039.969970703125
2017-03-29,1026.4300537109375
2017-03-30,1071.7900390625
2017-03-31,1080.5
2017-04-01,1102.1700439453125
2017-04-02,1143.81005859375
2017-04-03,1133.25
2017-04-04,1124.780029296875
2017-04-05,1182.6800537109375
2017-04-06,1176.9000244140625
2017-04-07,1175.949951171875
2017-04-08,1187.8699951171875
2017-04-09,1187.1300048828125
2017-04-10,1205.010009765625
2017-04-11,1200.3699951171875
2017-04-12,1169.280029296875
2017-04-13,1167.5400390625
2017-04-14,1172.52001953125
2017-04-15,1182.93994140625
2017-04-16,1193.9100341796875
2017-04-17,1211.6700439453125
2017-04-18,1210.2900390625
2017-04-19,1229.0799560546875
2017-04-20,1222.050048828125
2017-04-21,1231.7099609375
2017-04-22,1207.2099609375
2017-04-23,1250.1500244140625
2017-04-24,1265.489990234375
2017-04-25,1281.0799560546875
2017-04-26,1317.72998046875
2017-04-27,1316.47998046875
2017-04-28,1321.7900390625
2017-04-29,1347.8900146484375
2017-04-30,1421.5999755859375
2017-05-01,1452.8199462890625
2017-05-02,1490.0899658203125
2017-05-03,1537.6700439453125
2017-05-04,1555.449951171875
2017-05-05,1578.800048828125
2017-05-06,1596.7099609375
2017-05-07,1723.3499755859375
2017-05-08,1755.3599853515625
2017-05-09,1787.1300048828125
2017-05-10,1848.5699462890625
2017-05-11,1724.239990234375
2017-05-12,1804.9100341796875
2017-05-13,1808.9100341796875
2017-05-14,1738.4300537109375
2017-05-15,1734.449951171875
2017-05-16,1839.0899658203125
2017-05-17,1888.6500244140625
2017-05-18,1987.7099609375
2017-05-19,2084.72998046875
2017-05-20,2041.199951171875
2017-05-21,2173.39990234375
2017-05-22,2320.419921875
2017-05-23,2443.639892578125
2017-05-24,2304.97998046875
2017-05-25,2202.419921875
2017-05-26,2038.8699951171875
2017-05-27,2155.800048828125
2017-05-28,2255.610107421875
